Client family name	Date Time of recording	Time of sample in recording	Time of sample in annot	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue	X0 DLC_HyoidMandible	Y0 DLC_HyoidMandible	X1 DLC_HyoidMandible	Y1 DLC_HyoidMandible	X0 DLC_ShorttendonMandible	Y0 DLC_ShorttendonMandible	X1 DLC_ShorttendonMandible	Y1 DLC_ShorttendonMandible
eu01	08/05/2024 12:13:38	1.285	0.045	Eta guai gaizki hitza esanko dot	s̻	3.3663	-47.1464	-2.2642	-35.0586	-5.5722	-22.1956	-8.5894	-10.5997	-8.1107	2.9463	0.5626	13.142	13.0329	16.0647	19.2748	16.0036	25.0989	15.2272	30.9459	15.0517	36.3522	14.0783	9.758	-54.1603	42.8455	-32.821	37.782	-26.2033	42.8455	-32.821
eu01	08/05/2024 12:14:48	1.52	0.04	Eta guai autsi hitza esanko dot	s̺	2.1587	-51.1547	-2.674	-40.1872	-2.5869	-26.0107	-1.8832	-12.0743	-2.1948	3.492	5.1032	13.6285	15.2793	15.4375	20.2696	14.1988	24.463	13.2622	29.5045	11.8337	34.4862	10.2943	10.3353	-58.2053	43.1155	-33.7295	37.6916	-27.2102	43.1155	-33.7295
eu01	08/05/2024 12:14:54	1.595	0.045	Eta guai betetuzu hitza esanko dot	s̻	-0.921	-48.8176	-7.6792	-36.7351	-11.5463	-25.0317	-12.1341	-14.7821	-10.2289	-2.9251	-1.8063	6.0637	9.2208	6.1067	14.9397	6.2781	21.3292	6.955	26.9663	8.2162	32.3566	8.9405	6.6839	-54.5517	42.6245	-34.6392	35.0928	-27.9652	42.6245	-34.6392
eu01	08/05/2024 12:15:40	1.3	0.05	Eta guai zartai hitza esanko dot	s̻	-3.4	-51.7494	-11.9004	-43.2295	-14.8657	-32.5763	-13.2285	-21.136	-9.0663	-9.7238	0.0362	-0.9956	12.7464	3.2472	18.687	4.6711	23.5779	6.1343	29.2907	7.0035	34.7543	8.3658	7.9365	-53.0859	43.2338	-33.176	37.676	-26.3165	43.2338	-33.176
eu01	08/05/2024 12:15:47	1.18	0.05	Eta guai aztapatu hitza esanko dot	s̻	-5.1312	-52.363	-12.0442	-43.7162	-14.7967	-33.534	-11.9951	-23.0888	-5.4618	-12.9855	2.7886	-5.9015	12.8053	0.0486	18.8807	2.601	23.6243	4.5371	28.7813	6.2146	33.9917	7.2333	6.3872	-52.9532	43.743	-34.4272	38.5813	-29.1023	43.743	-34.4272
eu01	08/05/2024 12:15:55	1.395	0.025	Eta guai ikaztei hitza esanko dot	s̻	-5.1475	-50.9275	-11.4675	-41.2704	-13.0526	-29.9194	-8.7015	-19.204	-4.1515	-8.661	2.7711	0.6635	14.2621	5.13	19.7806	6.7138	26.0497	8.8764	30.4235	9.7413	35.0511	11.2021	6.5129	-52.8492	45.5957	-31.2615	37.6093	-26.1103	45.5957	-31.2615
eu01	08/05/2024 12:16:05	1.175	0.045	Eta guai azkeineko hitza esanko dot	s̻	-4.8975	-48.4532	-11.0539	-36.2777	-13.0986	-24.0926	-12.9794	-11.6353	-9.0945	0.3514	0.1351	10.3588	11.9856	11.7315	17.2028	10.3344	22.8431	10.1867	28.7807	10.0974	33.8989	9.9029	5.9735	-51.7645	41.922	-34.7193	33.1187	-28.7045	41.922	-34.7193
eu01	08/05/2024 12:16:12	1.445	0.045	Eta guai ospital hitza esanko dot	s̺	0.7748	-49.2019	-8.675	-38.4759	-11.6107	-27.5842	-10.4973	-15.566	-6.4009	-3.0623	1.3177	8.3842	13.6159	11.4471	20.2584	12.3186	25.7758	13.1815	31.5708	13.7924	38.0056	13.1878	9.9888	-53.5705	46.4655	-32.674	38.5786	-26.8115	46.4655	-32.674
eu01	08/05/2024 12:18:26	1.795	0.065	Eta guai arabaize hitza esanko dot	s̻	1.0631	-49.6315	-5.0449	-39.3414	-6.0446	-28.5106	-3.8843	-17.4139	-2.0364	-5.6466	3.3832	4.5998	13.4515	8.142	19.203	7.2282	24.6273	7.6569	30.3288	8.7814	35.9412	10.6399	9.8803	-54.23	41.0973	-32.9372	34.2055	-26.832	41.0973	-32.9372
eu01	08/05/2024 12:19:07	1.345	0.035	Eta guai zurrakapote hitza esanko dot	s̻	-0.8971	-45.2956	-7.8057	-37.1125	-11.9208	-26.1141	-13.8805	-15.9197	-10.5594	-6.0731	-0.4687	1.6703	10.3895	3.2856	16.8813	4.0362	21.9531	5.6587	27.4922	6.2679	33.1956	7.3196	7.7452	-56.2373	43.4448	-34.6069	37.1924	-29.1564	43.4448	-34.6069
eu01	08/05/2024 12:20:04	1.33	0.07	Eta guai sintetiko hitza esanko dot	s̺	1.8269	-49.2073	-3.5461	-35.7998	-3.2417	-22.5739	-2.4843	-11.437	-1.0228	1.6697	3.9122	12.4977	15.0387	14.6024	20.2404	14.2661	24.7761	14.1772	29.3343	13.5082	35.1977	12.3451	8.877	-57.4967	43.3745	-33.4113	37.9712	-26.9157	43.3745	-33.4113
eu01	08/05/2024 12:20:09	1.365	0.075	Eta guai huskei hitza esanko dot	s̺	-3.0826	-44.7182	-9.1323	-33.8821	-11.0745	-22.1751	-12.0234	-10.5842	-10.2093	0.1041	-1.9496	8.7626	9.1435	9.9081	14.4722	9.9023	20.2718	11.0414	26.1045	12.2421	30.9938	12.8236	7.1861	-54.3615	43.2377	-34.1242	36.8084	-27.458	43.2377	-34.1242
eu01	08/05/2024 12:20:50	1.255	0.035	Eta guai despeitu hitza esanko dot	s̺	0.8822	-51.1568	-7.4655	-42.2194	-10.7923	-31.5446	-9.2342	-19.6069	-5.1234	-8.6514	3.0119	1.4042	14.1333	7.9379	20.6121	9.6387	26.9002	11.6886	33.595	13.4734	39.8976	14.0762	10.7765	-52.6145	46.4025	-33.3169	41.0567	-26.8099	46.4025	-33.3169
eu01	08/05/2024 12:21:03	1.305	0.045	Eta guai oztopo hitza esanko dot	s̻	-5.3517	-50.9538	-12.0329	-43.3627	-15.6765	-33.0293	-15.5588	-22.1738	-10.9591	-10.9499	-2.7044	-5.1718	10.5093	-0.8057	16.3826	1.1858	22.0551	3.7329	27.7946	7.3318	32.455	9.6677	7.7779	-50.7464	46.1078	-31.6275	41.3624	-26.2241	46.1078	-31.6275
eu01	08/05/2024 12:21:33	1.78	0.05	Eta guai azpitigora hitza esanko dot	s̻	-0.1535	-46.0941	-9.24	-35.0406	-10.012	-22.8258	-6.9433	-11.6081	-2.5283	0.1506	4.3961	9.55	16.2472	12.124	21.3841	11.8437	26.1204	11.7388	31.9372	11.7728	37.9589	11.9938	10.2529	-49.9472	45.2943	-32.3112	36.812	-26.1153	45.2943	-32.3112
eu01	08/05/2024 12:22:48	1.27	0.05	Eta guai zartaiti hitza esanko dot	s̻	-0.7518	-53.2995	-8.9502	-44.0703	-11.4581	-32.6052	-10.3304	-20.8233	-7.3622	-9.2765	0.1681	0.721	11.5468	4.1861	17.3888	5.5413	22.7863	6.6194	28.2104	7.0931	33.8192	8.0515	8.6209	-53.9401	42.2372	-32.4929	36.4704	-26.7817	42.2372	-32.4929
eu01	08/05/2024 12:23:06	1.28	0.05	Eta guai eskeini hitza esanko dot	s̺	-2.5499	-45.5775	-9.3959	-33.1882	-11.6197	-20.3776	-11.9259	-8.0699	-7.5744	3.7432	2.3869	11.7713	13.8843	13.0104	19.5035	12.6445	24.9488	13.1853	30.6241	13.5417	35.0639	13.9049	7.5086	-52.0863	43.3133	-34.9585	37.6428	-28.7169	43.3133	-34.9585
eu01	08/05/2024 12:23:26	2.115	0.055	Eta guai gaztetasun hitza esanko dot	s̺	-0.3207	-49.9479	-6.9965	-39.3571	-10.3072	-27.5371	-11.4662	-16.5375	-9.2257	-4.905	-0.7532	4.2906	10.8542	7.0974	16.7407	9.1458	22.1554	10.7727	28.2036	12.4126	34.8821	13.6508	9.5796	-54.233	47.2758	-32.6456	38.08	-26.8381	47.2758	-32.6456
eu01	08/05/2024 12:23:26	1.765	0.035	Eta guai gaztetasun hitza esanko dot	s̻	-2.803	-51.9234	-10.6047	-43.0879	-12.5321	-31.0506	-9.2917	-19.3106	-5.6684	-8.4287	3.1	0.8295	13.4084	4.1884	19.0071	5.8255	24.1979	7.7305	29.7144	9.87	34.5374	13.159	9.311	-53.2534	41.9981	-32.4958	35.8731	-26.0569	41.9981	-32.4958
eu01	08/05/2024 12:26:34	1.59	0.06	Eta guai unibersidade hitza esanko dot	s̺	-0.0036	-49.5589	-6.7325	-37.0383	-6.3632	-24.7902	-2.9456	-12.7801	-1.0986	-1.4531	4.8554	9.4322	16.1659	11.3914	20.9684	11.2835	26.1896	12.345	32.6028	11.9922	38.0131	11.3629	10.6311	-55.3452	45.3453	-36.5564	39.4799	-28.4533	45.3453	-36.5564
eu01	08/05/2024 12:26:40	1.36	0.05	Eta guai paisaje hitza esanko dot	s̺	-3.316	-52.5897	-10.9672	-44.185	-13.781	-33.091	-11.7806	-22.312	-6.9889	-10.7733	-0.4702	-0.7603	11.7688	3.875	18.1606	5.5602	23.4262	6.6607	28.9726	7.1349	34.5826	7.7537	8.5447	-53.0378	43.8021	-33.7427	38.1589	-26.9751	43.8021	-33.7427
eu01	08/05/2024 12:26:51	1.58	0.06	Eta guai pailazo hitza esanko dot	s̻	-3.3703	-51.2373	-10.0841	-41.726	-15.2212	-31.1793	-16.4519	-20.0914	-11.7153	-9.5949	-0.377	-1.5001	11.5733	0.7476	17.9522	1.7081	23.927	3.154	30.1982	5.4293	35.9571	7.1841	8.4153	-53.3332	47.4504	-32.805	42.1857	-26.5147	47.4504	-32.805
